Association Id,Association Name
26067,
26068,
26069,
26070,
26072,North Adelaide Holiday programs
26073,Norwood Holiday Programs
26074,Woodville West Torrens Holiday Programs
26075,Central Districts Holiday Programs
26076,Wagga Wagga/Griffith Pre-season Tournament
26078,
26080,Superstars Footy
26081,St Thomas Aquinas (Springwood After School) Auskick Centre
26083,Radford Cats (After School) Auskick Centre
26084,Muswellbrook South (After School) Auskick Centre
26085,Georgiana Molloy Anglican School
26087,Merrifield Auskick Centre
26088,Burdekin Football Inc (Association)
26089,Queen Elizabeth Auskick - not in use
26090,QEA - not in use
26091,Auskick - Hillhurst
26092,Auskick - Elbow Park
26095,Auskick - Ottawa
26096,Glenden Touch Association
26097,Pumicestone State School Auskick Centre
26098,Riverview State School Auskick Centre
26099,Fernbrooke State School Auskick Centre
26100,Deakin University Female Football League
26102,Referee Accreditation
26103,Armstrong Creek Auskick Centre
26104,Small Sided Sports - Soccer
26107,Elaine Auskick Centre
26112,Angle Vale FC Auskick Centre
26114,Hedland Hockey
26115,St Martin De Porres Auskick Centre
26116,St Charles (Ryde After School) Auskick Centre
26117,Stuarts Point Football Club
26119,South West Region Holiday Clinics
26120,Auskick - Harvest Hills
26123,Carnamah Women's Hockey Club
26124,St Columbia's Anglican School (After School) Auskick Centre
26125,Manning Valley Anglican School (After School) Auskick Centre
26126,Kojonup Hockey Club
26127,Pallara State School Auskick Centre
26128,Southern Tigers Aussie Hoops
26129,Port Superclinic
26130,Crows Superclinic
26131,Scots PGC Auskick Centre
26138,Adelaide Registered Participants
26140,Adelaide Registered School Participants
26141,Indigenous Touch Football
26142,Annesley Junior School Auskick Centre
26154,Nunawading Auskick Centre
26155,Glen Aplin Auskick Centre
26156,Swayneville State School Auskick Centre
26158,Victoria Park State School Auskick Centre
26160,Echuca District Netball Association
26161,AusKick - X Movement
26162,PCYC Mt Druitt (After School) Auskick Centre
26163,Birmingham Touch
26164,School Sport Australia (SSA) - Football
26166,Pilbara Clinics & Programs
26167,NRL International
26168,PNG National Rugby League
26169,St Bernadette's Primary (Castle Hill After School) Auskick Centre
26170,Florey Magpies (Ages 5 - 8) Auskick Centre
26171,East Pilbara Hockey Association Inc
26172,
26173,
26174,
26175,
26176,
26177,
26178,
26179,
26180,
26181,
26182,
26183,
26184,
26185,
26186,
26187,
26188,
26189,
26190,
26191,
26192,
26193,
26194,
26195,
26196,
26197,
26198,
26199,
26200,
26201,
26202,
26203,
26204,
26205,
